zip_code,january,february,march,april,may,june,july,august,september,october,november,december
16403,49,41,38,33,31,53,75,61,52,61,32,-1
16407,49,41,38,33,31,53,75,61,52,61,32,-1
16410,49,41,38,33,31,53,75,61,52,61,32,-1
16411,49,41,38,33,31,53,75,61,52,61,32,-1
16444,49,41,38,33,31,53,75,61,52,61,32,-1
16415,49,41,38,33,31,53,75,61,52,61,32,-1
16417,49,41,38,33,31,53,75,61,52,61,32,-1
16421,49,41,38,33,31,53,75,61,52,61,32,-1
16423,49,41,38,33,31,53,75,61,52,61,32,-1
16426,49,41,38,33,31,53,75,61,52,61,32,-1
16428,49,41,38,33,31,53,75,61,52,61,32,-1
16430,49,41,38,33,31,53,75,61,52,61,32,-1
16438,49,41,38,33,31,53,75,61,52,61,32,-1
16441,49,41,38,33,31,53,75,61,52,61,32,-1
16442,49,41,38,33,31,53,75,61,52,61,32,-1
16443,49,41,38,33,31,53,75,61,52,61,32,-1
16565,49,41,38,33,31,53,75,61,52,61,32,-1
16603,51,46,20,46,40,46,33,-1,53,64,33,95
16613,36,27,23,41,38,47,43,36,42,57,21,94
16617,51,46,20,46,40,46,33,-1,53,64,33,95
16625,51,46,20,46,40,46,33,-1,53,64,33,95
16627,36,27,23,41,38,47,43,36,42,57,21,94
16635,51,46,20,46,40,46,33,-1,53,64,33,95
16636,36,27,23,41,38,47,43,36,42,57,21,94
16637,51,46,20,46,40,46,33,-1,53,64,33,95
16639,36,27,23,41,38,47,43,36,42,57,21,94
16640,36,27,23,41,38,47,43,36,42,57,21,94
16641,36,27,23,41,38,47,43,36,42,57,21,94
16646,36,27,23,41,38,47,43,36,42,57,21,94
16648,51,46,20,46,40,46,33,-1,53,64,33,95
16662,51,46,20,46,40,46,33,-1,53,64,33,95
16666,39,30,10,34,-1,36,17,36,-1,56,35,71
16668,36,27,23,41,38,47,43,36,42,57,21,94
16673,51,46,20,46,40,46,33,-1,53,64,33,95
16686,51,46,20,46,40,46,33,-1,53,64,33,95
16693,51,46,20,46,40,46,33,-1,53,64,33,95
16805,39,30,10,34,-1,36,17,36,-1,56,35,71
16802,39,30,10,34,-1,36,17,36,-1,56,35,71
16820,39,30,10,34,-1,36,17,36,-1,56,35,71
16822,39,30,10,34,-1,36,17,36,-1,56,35,71
16823,39,30,10,34,-1,36,17,36,-1,56,35,71
16827,39,30,10,34,-1,36,17,36,-1,56,35,71
16828,39,30,10,34,-1,36,17,36,-1,56,35,71
16829,39,30,10,34,-1,36,17,36,-1,56,35,71
16832,39,30,10,34,-1,36,17,36,-1,56,35,71
16841,39,30,10,34,-1,36,17,36,-1,56,35,71
16844,39,30,10,34,-1,36,17,36,-1,56,35,71
16845,39,30,10,34,-1,36,17,36,-1,56,35,71
16851,39,30,10,34,-1,36,17,36,-1,56,35,71
16852,39,30,10,34,-1,36,17,36,-1,56,35,71
16854,39,30,10,34,-1,36,17,36,-1,56,35,71
16859,39,30,10,34,-1,36,17,36,-1,56,35,71
16860,39,30,10,34,-1,36,17,36,-1,56,35,71
16864,39,30,10,34,-1,36,17,36,-1,56,35,71
16865,39,30,10,34,-1,36,17,36,-1,56,35,71
16866,39,30,10,34,-1,36,17,36,-1,56,35,71
16868,39,30,10,34,-1,36,17,36,-1,56,35,71
16870,39,30,10,34,-1,36,17,36,-1,56,35,71
16872,39,30,10,34,-1,36,17,36,-1,56,35,71
16874,39,30,10,34,-1,36,17,36,-1,56,35,71
16875,39,30,10,34,-1,36,17,36,-1,56,35,71
16877,39,30,10,34,-1,36,17,36,-1,56,35,71
16882,39,30,10,34,-1,36,17,36,-1,56,35,71
17003,44,30,19,58,50,60,49,53,73,65,38,103
17005,44,30,19,58,50,60,49,53,73,65,38,103
17007,44,30,19,58,50,60,49,53,73,65,38,103
17013,44,30,19,58,50,60,49,53,73,65,38,103
17018,44,30,19,58,50,60,49,53,73,65,38,103
17019,44,30,19,58,50,60,49,53,73,65,38,103
17022,44,30,19,58,50,60,49,53,73,65,38,103
17023,44,30,19,58,50,60,49,53,73,65,38,103
17025,44,30,19,58,50,60,49,53,73,65,38,103
17026,44,30,19,58,50,60,49,53,73,65,38,103
17028,44,30,19,58,50,60,49,53,73,65,38,103
17030,44,30,19,58,50,60,49,53,73,65,38,103
17032,44,30,19,58,50,60,49,53,73,65,38,103
17033,44,30,19,58,50,60,49,53,73,65,38,103
17034,44,30,19,58,50,60,49,53,73,65,38,103
17036,44,30,19,58,50,60,49,53,73,65,38,103
17038,44,30,19,58,50,60,49,53,73,65,38,103
17046,44,30,19,58,50,60,49,53,73,65,38,103
17043,44,30,19,58,50,60,49,53,73,65,38,103
17048,44,30,19,58,50,60,49,53,73,65,38,103
17055,44,30,19,58,50,60,49,53,73,65,38,103
17057,44,30,19,58,50,60,49,53,73,65,38,103
17061,44,30,19,58,50,60,49,53,73,65,38,103
17065,44,30,19,58,50,60,49,53,73,65,38,103
17067,44,30,19,58,50,60,49,53,73,65,38,103
17070,44,30,19,58,50,60,49,53,73,65,38,103
17073,44,30,19,58,50,60,49,53,73,65,38,103
17078,44,30,19,58,50,60,49,53,73,65,38,103
17087,44,30,19,58,50,60,49,53,73,65,38,103
17097,44,30,19,58,50,60,49,53,73,65,38,103
17098,44,30,19,58,50,60,49,53,73,65,38,103
17240,44,30,19,58,50,60,49,53,73,65,38,103
17241,44,30,19,58,50,60,49,53,73,65,38,103
17257,44,30,19,58,50,60,49,53,73,65,38,103
17266,44,30,19,58,50,60,49,53,73,65,38,103
18966,59,53,48,58,48,58,22,49,64,61,33,78
17301,44,30,19,58,50,60,49,53,73,65,38,103
17302,44,30,19,58,50,60,49,53,73,65,38,103
17304,44,30,19,58,50,60,49,53,73,65,38,103
17307,44,30,19,58,50,60,49,53,73,65,38,103
17309,44,30,19,58,50,60,49,53,73,65,38,103
17313,44,30,19,58,50,60,49,53,73,65,38,103
17314,44,30,19,58,50,60,49,53,73,65,38,103
17315,44,30,19,58,50,60,49,53,73,65,38,103
17316,44,30,19,58,50,60,49,53,73,65,38,103
17318,44,30,19,58,50,60,49,53,73,65,38,103
17319,44,30,19,58,50,60,49,53,73,65,38,103
17321,44,30,19,58,50,60,49,53,73,65,38,103
17322,44,30,19,58,50,60,49,53,73,65,38,103
17324,44,30,19,58,50,60,49,53,73,65,38,103
17327,44,30,19,58,50,60,49,53,73,65,38,103
17329,44,30,19,58,50,60,49,53,73,65,38,103
17339,44,30,19,58,50,60,49,53,73,65,38,103
17344,44,30,19,58,50,60,49,53,73,65,38,103
17345,44,30,19,58,50,60,49,53,73,65,38,103
17347,44,30,19,58,50,60,49,53,73,65,38,103
17349,44,30,19,58,50,60,49,53,73,65,38,103
17350,44,30,19,58,50,60,49,53,73,65,38,103
17352,44,30,19,58,50,60,49,53,73,65,38,103
17356,44,30,19,58,50,60,49,53,73,65,38,103
17360,44,30,19,58,50,60,49,53,73,65,38,103
17361,44,30,19,58,50,60,49,53,73,65,38,103
17362,44,30,19,58,50,60,49,53,73,65,38,103
17363,44,30,19,58,50,60,49,53,73,65,38,103
17364,44,30,19,58,50,60,49,53,73,65,38,103
17365,44,30,19,58,50,60,49,53,73,65,38,103
17366,44,30,19,58,50,60,49,53,73,65,38,103
17368,44,30,19,58,50,60,49,53,73,65,38,103
17370,44,30,19,58,50,60,49,53,73,65,38,103
17372,44,30,19,58,50,60,49,53,73,65,38,103
17415,44,30,19,58,50,60,49,53,73,65,38,103
17501,44,30,19,58,50,60,49,53,73,65,38,103
17502,44,30,19,58,50,60,49,53,73,65,38,103
17505,44,30,19,58,50,60,49,53,73,65,38,103
17509,44,30,19,58,50,60,49,53,73,65,38,103
17512,44,30,19,58,50,60,49,53,73,65,38,103
17516,44,30,19,58,50,60,49,53,73,65,38,103
17517,44,30,19,58,50,60,49,53,73,65,38,103
17518,44,30,19,58,50,60,49,53,73,65,38,103
17519,44,30,19,58,50,60,49,53,73,65,38,103
17520,44,30,19,58,50,60,49,53,73,65,38,103
17522,44,30,19,58,50,60,49,53,73,65,38,103
17527,44,30,19,58,50,60,49,53,73,65,38,103
17529,44,30,19,58,50,60,49,53,73,65,38,103
17532,44,30,19,58,50,60,49,53,73,65,38,103
17535,44,30,19,58,50,60,49,53,73,65,38,103
17536,44,30,19,58,50,60,49,53,73,65,38,103
17538,44,30,19,58,50,60,49,53,73,65,38,103
17540,44,30,19,58,50,60,49,53,73,65,38,103
17543,44,30,19,58,50,60,49,53,73,65,38,103
17545,44,30,19,58,50,60,49,53,73,65,38,103
17547,44,30,19,58,50,60,49,53,73,65,38,103
17551,44,30,19,58,50,60,49,53,73,65,38,103
17552,44,30,19,58,50,60,49,53,73,65,38,103
17554,44,30,19,58,50,60,49,53,73,65,38,103
17555,44,30,19,58,50,60,49,53,73,65,38,103
17557,44,30,19,58,50,60,49,53,73,65,38,103
17560,44,30,19,58,50,60,49,53,73,65,38,103
17562,44,30,19,58,50,60,49,53,73,65,38,103
17563,44,30,19,58,50,60,49,53,73,65,38,103
17565,44,30,19,58,50,60,49,53,73,65,38,103
17566,44,30,19,58,50,60,49,53,73,65,38,103
17569,44,30,19,58,50,60,49,53,73,65,38,103
17576,44,30,19,58,50,60,49,53,73,65,38,103
17578,44,30,19,58,50,60,49,53,73,65,38,103
17579,44,30,19,58,50,60,49,53,73,65,38,103
17581,44,30,19,58,50,60,49,53,73,65,38,103
17582,44,30,19,58,50,60,49,53,73,65,38,103
17584,44,30,19,58,50,60,49,53,73,65,38,103
17814,41,20,13,36,24,57,22,43,57,48,-1,64
17985,41,20,13,36,24,57,22,43,57,48,-1,64
18011,55,43,28,57,39,60,29,54,63,61,37,96
18013,55,43,28,57,39,60,29,54,63,61,37,96
18014,55,43,28,57,39,60,29,54,63,61,37,96
18202,41,20,13,36,24,57,22,43,57,48,-1,64
18031,55,43,28,57,39,60,29,54,63,61,37,96
18032,55,43,28,57,39,60,29,54,63,61,37,96
18034,55,43,28,57,39,60,29,54,63,61,37,96
18035,55,43,28,57,39,60,29,54,63,61,37,96
18036,55,43,28,57,39,60,29,54,63,61,37,96
18037,55,43,28,57,39,60,29,54,63,61,37,96
18038,55,43,28,57,39,60,29,54,63,61,37,96
18045,55,43,28,57,39,60,29,54,63,61,37,96
18041,59,53,48,58,48,58,22,49,64,61,33,78
18046,55,43,28,57,39,60,29,54,63,61,37,96
18051,55,43,28,57,39,60,29,54,63,61,37,96
18052,55,43,28,57,39,60,29,54,63,61,37,96
18053,55,43,28,57,39,60,29,54,63,61,37,96
18054,59,53,48,58,48,58,22,49,64,61,33,78
18055,55,43,28,57,39,60,29,54,63,61,37,96
18056,55,43,28,57,39,60,29,54,63,61,37,96
18059,55,43,28,57,39,60,29,54,63,61,37,96
18062,55,43,28,57,39,60,29,54,63,61,37,96
18064,55,43,28,57,39,60,29,54,63,61,37,96
18066,55,43,28,57,39,60,29,54,63,61,37,96
18067,55,43,28,57,39,60,29,54,63,61,37,96
18069,55,43,28,57,39,60,29,54,63,61,37,96
18070,55,43,28,57,39,60,29,54,63,61,37,96
18072,55,43,28,57,39,60,29,54,63,61,37,96
18073,59,53,48,58,48,58,22,49,64,61,33,78
18074,59,53,48,58,48,58,22,49,64,61,33,78
18076,59,53,48,58,48,58,22,49,64,61,33,78
18077,59,53,48,58,48,58,22,49,64,61,33,78
18078,55,43,28,57,39,60,29,54,63,61,37,96
18080,55,43,28,57,39,60,29,54,63,61,37,96
18087,55,43,28,57,39,60,29,54,63,61,37,96
18088,55,43,28,57,39,60,29,54,63,61,37,96
18091,55,43,28,57,39,60,29,54,63,61,37,96
18092,55,43,28,57,39,60,29,54,63,61,37,96
18195,55,43,28,57,39,60,29,54,63,61,37,96
18219,41,20,13,36,24,57,22,43,57,48,-1,64
18222,41,20,13,36,24,57,22,43,57,48,-1,64
18224,41,20,13,36,24,57,22,43,57,48,-1,64
18246,41,20,13,36,24,57,22,43,57,48,-1,64
18249,41,20,13,36,24,57,22,43,57,48,-1,64
18343,55,43,28,57,39,60,29,54,63,61,37,96
18403,41,20,13,36,24,57,22,43,57,48,-1,64
18407,41,20,13,36,24,57,22,43,57,48,-1,64
18411,41,20,13,36,24,57,22,43,57,48,-1,64
18414,41,20,13,36,24,57,22,43,57,48,-1,64
18419,41,20,13,36,24,57,22,43,57,48,-1,64
18424,41,20,13,36,24,57,22,43,57,48,-1,64
18433,41,20,13,36,24,57,22,43,57,48,-1,64
18434,41,20,13,36,24,57,22,43,57,48,-1,64
18436,41,20,13,36,24,57,22,43,57,48,-1,64
18444,41,20,13,36,24,57,22,43,57,48,-1,64
18452,41,20,13,36,24,57,22,43,57,48,-1,64
18472,41,20,13,36,24,57,22,43,57,48,-1,64
18507,41,20,13,36,24,57,22,43,57,48,-1,64
18517,41,20,13,36,24,57,22,43,57,48,-1,64
18518,41,20,13,36,24,57,22,43,57,48,-1,64
18519,41,20,13,36,24,57,22,43,57,48,-1,64
18603,41,20,13,36,24,57,22,43,57,48,-1,64
18617,41,20,13,36,24,57,22,43,57,48,-1,64
18618,41,20,13,36,24,57,22,43,57,48,-1,64
18621,41,20,13,36,24,57,22,43,57,48,-1,64
18622,41,20,13,36,24,57,22,43,57,48,-1,64
18634,41,20,13,36,24,57,22,43,57,48,-1,64
18635,41,20,13,36,24,57,22,43,57,48,-1,64
18643,41,20,13,36,24,57,22,43,57,48,-1,64
18642,41,20,13,36,24,57,22,43,57,48,-1,64
18644,41,20,13,36,24,57,22,43,57,48,-1,64
18651,41,20,13,36,24,57,22,43,57,48,-1,64
18655,41,20,13,36,24,57,22,43,57,48,-1,64
18656,41,20,13,36,24,57,22,43,57,48,-1,64
18660,41,20,13,36,24,57,22,43,57,48,-1,64
18661,41,20,13,36,24,57,22,43,57,48,-1,64
18704,41,20,13,36,24,57,22,43,57,48,-1,64
18707,41,20,13,36,24,57,22,43,57,48,-1,64
18708,41,20,13,36,24,57,22,43,57,48,-1,64
18709,41,20,13,36,24,57,22,43,57,48,-1,64
18913,59,53,48,58,48,58,22,49,64,61,33,78
18914,59,53,48,58,48,58,22,49,64,61,33,78
18915,59,53,48,58,48,58,22,49,64,61,33,78
18917,59,53,48,58,48,58,22,49,64,61,33,78
18920,59,53,48,58,48,58,22,49,64,61,33,78
18923,59,53,48,58,48,58,22,49,64,61,33,78
18925,59,53,48,58,48,58,22,49,64,61,33,78
18927,59,53,48,58,48,58,22,49,64,61,33,78
18929,59,53,48,58,48,58,22,49,64,61,33,78
18930,59,53,48,58,48,58,22,49,64,61,33,78
18932,59,53,48,58,48,58,22,49,64,61,33,78
18933,59,53,48,58,48,58,22,49,64,61,33,78
18934,59,53,48,58,48,58,22,49,64,61,33,78
18936,59,53,48,58,48,58,22,49,64,61,33,78
18938,59,53,48,58,48,58,22,49,64,61,33,78
18940,59,53,48,58,48,58,22,49,64,61,33,78
18942,59,53,48,58,48,58,22,49,64,61,33,78
18944,59,53,48,58,48,58,22,49,64,61,33,78
18947,59,53,48,58,48,58,22,49,64,61,33,78
18951,59,53,48,58,48,58,22,49,64,61,33,78
18954,59,53,48,58,48,58,22,49,64,61,33,78
18955,59,53,48,58,48,58,22,49,64,61,33,78
18960,59,53,48,58,48,58,22,49,64,61,33,78
18964,59,53,48,58,48,58,22,49,64,61,33,78
18969,59,53,48,58,48,58,22,49,64,61,33,78
18972,59,53,48,58,48,58,22,49,64,61,33,78
18976,59,53,48,58,48,58,22,49,64,61,33,78
18977,59,53,48,58,48,58,22,49,64,61,33,78
19001,59,53,48,58,48,58,22,49,64,61,33,78
19002,59,53,48,58,48,58,22,49,64,61,33,78
19003,59,53,48,58,48,58,22,49,64,61,33,78
19004,59,53,48,58,48,58,22,49,64,61,33,78
19006,59,53,48,58,48,58,22,49,64,61,33,78
19007,59,53,48,58,48,58,22,49,64,61,33,78
19008,59,53,48,58,48,58,22,49,64,61,33,78
19010,59,53,48,58,48,58,22,49,64,61,33,78
19012,59,53,48,58,48,58,22,49,64,61,33,78
19014,59,53,48,58,48,58,22,49,64,61,33,78
19015,59,53,48,58,48,58,22,49,64,61,33,78
19018,59,53,48,58,48,58,22,49,64,61,33,78
19020,59,53,48,58,48,58,22,49,64,61,33,78
19021,59,53,48,58,48,58,22,49,64,61,33,78
19022,59,53,48,58,48,58,22,49,64,61,33,78
19023,59,53,48,58,48,58,22,49,64,61,33,78
19025,59,53,48,58,48,58,22,49,64,61,33,78
19026,59,53,48,58,48,58,22,49,64,61,33,78
19027,59,53,48,58,48,58,22,49,64,61,33,78
19029,59,53,48,58,48,58,22,49,64,61,33,78
19030,59,53,48,58,48,58,22,49,64,61,33,78
19031,59,53,48,58,48,58,22,49,64,61,33,78
19032,59,53,48,58,48,58,22,49,64,61,33,78
19033,59,53,48,58,48,58,22,49,64,61,33,78
19034,59,53,48,58,48,58,22,49,64,61,33,78
19035,59,53,48,58,48,58,22,49,64,61,33,78
19036,59,53,48,58,48,58,22,49,64,61,33,78
19038,59,53,48,58,48,58,22,49,64,61,33,78
19040,59,53,48,58,48,58,22,49,64,61,33,78
19041,59,53,48,58,48,58,22,49,64,61,33,78
19044,59,53,48,58,48,58,22,49,64,61,33,78
19046,59,53,48,58,48,58,22,49,64,61,33,78
19050,59,53,48,58,48,58,22,49,64,61,33,78
19053,59,53,48,58,48,58,22,49,64,61,33,78
19061,59,53,48,58,48,58,22,49,64,61,33,78
19064,59,53,48,58,48,58,22,49,64,61,33,78
19066,59,53,48,58,48,58,22,49,64,61,33,78
19067,59,53,48,58,48,58,22,49,64,61,33,78
19070,59,53,48,58,48,58,22,49,64,61,33,78
19072,59,53,48,58,48,58,22,49,64,61,33,78
19073,59,53,48,58,48,58,22,49,64,61,33,78
19074,59,53,48,58,48,58,22,49,64,61,33,78
19075,59,53,48,58,48,58,22,49,64,61,33,78
19076,59,53,48,58,48,58,22,49,64,61,33,78
19078,59,53,48,58,48,58,22,49,64,61,33,78
19079,59,53,48,58,48,58,22,49,64,61,33,78
19081,59,53,48,58,48,58,22,49,64,61,33,78
19082,59,53,48,58,48,58,22,49,64,61,33,78
19083,59,53,48,58,48,58,22,49,64,61,33,78
19085,59,53,48,58,48,58,22,49,64,61,33,78
19086,59,53,48,58,48,58,22,49,64,61,33,78
19090,59,53,48,58,48,58,22,49,64,61,33,78
19094,59,53,48,58,48,58,22,49,64,61,33,78
19095,59,53,48,58,48,58,22,49,64,61,33,78
19096,59,53,48,58,48,58,22,49,64,61,33,78
19301,59,53,48,58,48,58,22,49,64,61,33,78
19310,59,53,48,58,48,58,22,49,64,61,33,78
19311,59,53,48,58,48,58,22,49,64,61,33,78
19312,59,53,48,58,48,58,22,49,64,61,33,78
19317,59,53,48,58,48,58,22,49,64,61,33,78
19319,59,53,48,58,48,58,22,49,64,61,33,78
19320,59,53,48,58,48,58,22,49,64,61,33,78
19330,59,53,48,58,48,58,22,49,64,61,33,78
19333,59,53,48,58,48,58,22,49,64,61,33,78
19335,59,53,48,58,48,58,22,49,64,61,33,78
19341,59,53,48,58,48,58,22,49,64,61,33,78
19342,59,53,48,58,48,58,22,49,64,61,33,78
19343,59,53,48,58,48,58,22,49,64,61,33,78
19344,59,53,48,58,48,58,22,49,64,61,33,78
19348,59,53,48,58,48,58,22,49,64,61,33,78
19350,59,53,48,58,48,58,22,49,64,61,33,78
19352,59,53,48,58,48,58,22,49,64,61,33,78
19355,59,53,48,58,48,58,22,49,64,61,33,78
19362,44,30,19,58,50,60,49,53,73,65,38,103
19363,59,53,48,58,48,58,22,49,64,61,33,78
19365,59,53,48,58,48,58,22,49,64,61,33,78
19372,59,53,48,58,48,58,22,49,64,61,33,78
19373,59,53,48,58,48,58,22,49,64,61,33,78
19374,59,53,48,58,48,58,22,49,64,61,33,78
19383,59,53,48,58,48,58,22,49,64,61,33,78
19390,59,53,48,58,48,58,22,49,64,61,33,78
19405,59,53,48,58,48,58,22,49,64,61,33,78
19425,59,53,48,58,48,58,22,49,64,61,33,78
19426,59,53,48,58,48,58,22,49,64,61,33,78
19435,59,53,48,58,48,58,22,49,64,61,33,78
19436,59,53,48,58,48,58,22,49,64,61,33,78
19440,59,53,48,58,48,58,22,49,64,61,33,78
19444,59,53,48,58,48,58,22,49,64,61,33,78
19446,59,53,48,58,48,58,22,49,64,61,33,78
19453,59,53,48,58,48,58,22,49,64,61,33,78
19460,59,53,48,58,48,58,22,49,64,61,33,78
19462,59,53,48,58,48,58,22,49,64,61,33,78
19465,59,53,48,58,48,58,22,49,64,61,33,78
19468,59,53,48,58,48,58,22,49,64,61,33,78
19473,59,53,48,58,48,58,22,49,64,61,33,78
19475,59,53,48,58,48,58,22,49,64,61,33,78
19477,59,53,48,58,48,58,22,49,64,61,33,78
19492,59,53,48,58,48,58,22,49,64,61,33,78
19501,44,30,19,58,50,60,49,53,73,65,38,103
19503,55,43,28,57,39,60,29,54,63,61,37,96
19504,55,43,28,57,39,60,29,54,63,61,37,96
19505,55,43,28,57,39,60,29,54,63,61,37,96
19506,55,43,28,57,39,60,29,54,63,61,37,96
19507,55,43,28,57,39,60,29,54,63,61,37,96
19508,55,43,28,57,39,60,29,54,63,61,37,96
19510,55,43,28,57,39,60,29,54,63,61,37,96
19512,55,43,28,57,39,60,29,54,63,61,37,96
19518,55,43,28,57,39,60,29,54,63,61,37,96
19520,59,53,48,58,48,58,22,49,64,61,33,78
19522,55,43,28,57,39,60,29,54,63,61,37,96
19525,59,53,48,58,48,58,22,49,64,61,33,78
19526,55,43,28,57,39,60,29,54,63,61,37,96
19529,55,43,28,57,39,60,29,54,63,61,37,96
19530,55,43,28,57,39,60,29,54,63,61,37,96
19533,55,43,28,57,39,60,29,54,63,61,37,96
19534,55,43,28,57,39,60,29,54,63,61,37,96
19539,55,43,28,57,39,60,29,54,63,61,37,96
19540,55,43,28,57,39,60,29,54,63,61,37,96
19541,55,43,28,57,39,60,29,54,63,61,37,96
19543,55,43,28,57,39,60,29,54,63,61,37,96
19547,55,43,28,57,39,60,29,54,63,61,37,96
19551,55,43,28,57,39,60,29,54,63,61,37,96
19555,55,43,28,57,39,60,29,54,63,61,37,96
19560,55,43,28,57,39,60,29,54,63,61,37,96
19562,55,43,28,57,39,60,29,54,63,61,37,96
19565,55,43,28,57,39,60,29,54,63,61,37,96
19567,55,43,28,57,39,60,29,54,63,61,37,96
19701,-1,-1,-1,-1,-1,-1,15,14,33,42,19,73
19703,-1,-1,-1,-1,-1,-1,15,14,33,42,19,73
19707,-1,-1,-1,-1,-1,-1,15,14,33,42,19,73
19709,-1,-1,-1,-1,-1,-1,15,14,33,42,19,73
19710,,,,,,,15,14,33,42,19,73
19721,-1,-1,-1,-1,-1,-1,15,14,33,42,19,73
19732,,,,,,,15,14,33,42,19,73
19734,-1,-1,-1,-1,-1,-1,15,14,33,42,19,73
19736,-1,-1,-1,-1,-1,-1,15,14,33,42,19,73
19899,,,,,,,15,14,33,42,19,73
19905,35,36,25,44,28,33,19,36,41,44,16,62
19902,35,36,25,44,28,33,19,36,41,44,16,62
19931,35,36,25,44,28,33,19,36,41,44,16,62
19933,35,36,25,44,28,33,19,36,41,44,16,62
19934,35,36,25,44,28,33,19,36,41,44,16,62
19936,35,36,25,44,28,33,19,36,41,44,16,62
19938,35,36,25,44,28,33,19,36,41,44,16,62
19939,35,36,25,44,28,33,19,36,41,44,16,62
19940,35,36,25,44,28,33,19,36,41,44,16,62
19941,35,36,25,44,28,33,19,36,41,44,16,62
19943,35,36,25,44,28,33,19,36,41,44,16,62
19944,35,36,25,44,28,33,19,36,41,44,16,62
19945,35,36,25,44,28,33,19,36,41,44,16,62
19946,35,36,25,44,28,33,19,36,41,44,16,62
19947,35,36,25,44,28,33,19,36,41,44,16,62
19950,35,36,25,44,28,33,19,36,41,44,16,62
19951,35,36,25,44,28,33,19,36,41,44,16,62
19952,35,36,25,44,28,33,19,36,41,44,16,62
19953,35,36,25,44,28,33,19,36,41,44,16,62
19954,35,36,25,44,28,33,19,36,41,44,16,62
19956,35,36,25,44,28,33,19,36,41,44,16,62
19958,35,36,25,44,28,33,19,36,41,44,16,62
19960,35,36,25,44,28,33,19,36,41,44,16,62
19961,35,36,25,44,28,33,19,36,41,44,16,62
19962,35,36,25,44,28,33,19,36,41,44,16,62
19963,35,36,25,44,28,33,19,36,41,44,16,62
19964,35,36,25,44,28,33,19,36,41,44,16,62
19966,35,36,25,44,28,33,19,36,41,44,16,62
19967,35,36,25,44,28,33,19,36,41,44,16,62
19968,35,36,25,44,28,33,19,36,41,44,16,62
19970,35,36,25,44,28,33,19,36,41,44,16,62
19971,35,36,25,44,28,33,19,36,41,44,16,62
19973,35,36,25,44,28,33,19,36,41,44,16,62
19975,35,36,25,44,28,33,19,36,41,44,16,62
19977,35,36,25,44,28,33,19,36,41,44,16,62
19979,35,36,25,44,28,33,19,36,41,44,16,62
20105,43,27,28,53,27,52,25,53,38,39,39,83
20107,43,27,28,53,27,52,25,53,38,39,39,83
20124,43,27,28,53,27,52,25,53,38,39,39,83
20129,43,27,28,53,27,52,25,53,38,39,39,83
20135,43,27,28,53,27,52,25,53,38,39,39,83
20136,43,27,28,53,27,52,25,53,38,39,39,83
20143,43,27,28,53,27,52,25,53,38,39,39,83
20169,43,27,28,53,27,52,25,53,38,39,39,83
20180,43,27,28,53,27,52,25,53,38,39,39,83
20197,43,27,28,53,27,52,25,53,38,39,39,83
20606,43,27,28,53,27,52,25,53,38,39,39,83
20607,43,27,28,53,27,52,25,53,38,39,39,83
20608,43,27,28,53,27,52,25,53,38,39,39,83
20609,43,27,28,53,27,52,25,53,38,39,39,83
20611,43,27,28,53,27,52,25,53,38,39,39,83
20613,43,27,28,53,27,52,25,53,38,39,39,83
20615,43,27,28,53,27,52,25,53,38,39,39,83
20616,43,27,28,53,27,52,25,53,38,39,39,83
20617,43,27,28,53,27,52,25,53,38,39,39,83
20618,43,27,28,53,27,52,25,53,38,39,39,83
20619,43,27,28,53,27,52,25,53,38,39,39,83
20620,43,27,28,53,27,52,25,53,38,39,39,83
20621,43,27,28,53,27,52,25,53,38,39,39,83
20622,43,27,28,53,27,52,25,53,38,39,39,83
20623,43,27,28,53,27,52,25,53,38,39,39,83
20624,43,27,28,53,27,52,25,53,38,39,39,83
20625,43,27,28,53,27,52,25,53,38,39,39,83
20626,43,27,28,53,27,52,25,53,38,39,39,83
20628,43,27,28,53,27,52,25,53,38,39,39,83
20630,43,27,28,53,27,52,25,53,38,39,39,83
20632,43,27,28,53,27,52,25,53,38,39,39,83
20634,43,27,28,53,27,52,25,53,38,39,39,83
20636,43,27,28,53,27,52,25,53,38,39,39,83
20637,43,27,28,53,27,52,25,53,38,39,39,83
20639,43,27,28,53,27,52,25,53,38,39,39,83
20640,43,27,28,53,27,52,25,53,38,39,39,83
20645,43,27,28,53,27,52,25,53,38,39,39,83
20646,43,27,28,53,27,52,25,53,38,39,39,83
20650,43,27,28,53,27,52,25,53,38,39,39,83
20653,43,27,28,53,27,52,25,53,38,39,39,83
20656,43,27,28,53,27,52,25,53,38,39,39,83
20657,43,27,28,53,27,52,25,53,38,39,39,83
20658,43,27,28,53,27,52,25,53,38,39,39,83
20659,43,27,28,53,27,52,25,53,38,39,39,83
20662,43,27,28,53,27,52,25,53,38,39,39,83
20664,43,27,28,53,27,52,25,53,38,39,39,83
20667,43,27,28,53,27,52,25,53,38,39,39,83
20670,43,27,28,53,27,52,25,53,38,39,39,83
20674,43,27,28,53,27,52,25,53,38,39,39,83
20675,43,27,28,53,27,52,25,53,38,39,39,83
20676,43,27,28,53,27,52,25,53,38,39,39,83
20677,43,27,28,53,27,52,25,53,38,39,39,83
20678,43,27,28,53,27,52,25,53,38,39,39,83
20680,43,27,28,53,27,52,25,53,38,39,39,83
20684,43,27,28,53,27,52,25,53,38,39,39,83
20685,43,27,28,53,27,52,25,53,38,39,39,83
